station_id,stationCode,name,lat,lon,capacity,rental_methods,num_bikes_available,numBikesAvailable,mechanical_bikes,ebike,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported
12948189248,32023,Guy Môquet - Jean Moulin,48.940931521020836,2.363948999931771,30,CREDITCARD,8,8,3,5,20,20,1,1,1,1717769867
12806084887,23201,Avenir,48.8103438,2.3003776,45,CREDITCARD,2,2,2,0,43,43,1,1,1,1717769742
18815024485,22018,Charles de Gaulle - Les Sablons,48.880987514929,2.2715748726513,0,CREDITCARD,0,0,0,0,0,0,0,0,0,1710217488
39149651,11001,Richard Lenoir - Place de la Bastille,48.8538327,2.3697222,53,CREDITCARD,48,48,42,6,3,3,1,1,1,1717769868
1074347188,12165,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,35,,31,31,13,18,4,4,1,1,1,1717769789
11851103861,23203,Division Leclerc - Kléber,48.798666226364,2.2833752789972,25,CREDITCARD,1,1,0,1,24,24,1,1,1,1717769759
210581084,9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,44,CREDITCARD,11,11,2,9,33,33,1,1,1,1717769578
11438049493,17126,Hélène et François Missoffe - Emile Borel,48.89990653843488,2.321543991674844,32,,3,3,1,2,29,29,1,1,1,1717769605
11437651826,34005,Adrien Lesesne - Docteur Bauer,48.90263867304635,2.348248063431511,30,,8,8,3,5,22,22,1,1,1,1717769841
11438116799,17127,Porte de Clichy - Place des Nations Unies,48.896737263309504,2.310542999196392,40,CREDITCARD,22,22,19,3,18,18,1,1,1,1717769867
11437761399,26008,Henri Barbusse - Bourguignons,48.91301722799713,2.2734212270774417,34,CREDITCARD,18,18,11,7,16,16,1,1,1,1717769849
11437961617,26009,Marceau Delorme - Pierre Brossolette,48.91206062860357,2.295897423568745,28,,3,3,1,2,23,23,1,1,1,1717769485
11004720021,34008,Garibaldi - Gabriel Péri,48.905741911394,2.3316044208059,30,CREDITCARD,10,10,5,5,19,19,1,1,1,1717769862
11437706131,34012,Bateliers - Quai de Seine,48.915817585516,2.3239533298594,26,,18,18,18,0,7,7,1,1,1,1717769864
13373758036,23204,Roland Garros - Jean Bouin,48.809460857173,2.2853198638301,28,,4,4,1,3,24,24,1,1,1,1717769524
13373801574,31301,Gare RER,48.896280181078,2.4581568985227,30,CREDITCARD,18,18,4,14,10,10,1,1,1,1717769772
13373712848,21514,Place de la Paix - Abbé Saint-Pierre,48.86462724459225,2.2047570338469806,24,CREDITCARD,1,1,0,1,23,23,1,1,1,1717769867
13373848216,31303,Simone Signoret - Paris,48.903600624712865,2.465406596265139,28,,16,16,5,11,12,12,1,1,1,1717769686
523900881,19018,Cité de la Musique,48.888796556487,2.3925811931922,60,CREDITCARD,20,20,11,9,37,37,1,1,1,1717769780
82402482,10026,Gare de l'Est - Chateau Landon,48.879305,2.362424,59,CREDITCARD,2,2,1,1,54,54,1,1,1,1717769851
129088667,17010,Jonquière - Docteur Paul Brousse,48.894799816683985,2.318705212173216,40,CREDITCARD,10,10,7,3,30,30,1,1,1,1717769772
54000604,18023,Ordener - Poissonniers,48.891213890844654,2.351288666219873,35,CREDITCARD,6,6,4,2,26,26,1,1,1,1717769599
43247738,18026,Ruisseau - Ordener,48.89299462568024,2.340144887566567,35,CREDITCARD,3,3,0,3,26,26,1,1,1,1717769871
102311820,18024,Clignancourt - Ordener,48.891457726153774,2.348636478060487,35,CREDITCARD,6,6,0,6,26,26,1,1,1,1717769624
101013666,12105,Bercy - Villot,48.841795009027,2.3767850184816,33,CREDITCARD,36,36,26,10,1,1,1,1,1,1717769858
315022587,8004,Malesherbes - Place de la Madeleine,48.870406028483,2.323243509808,67,CREDITCARD,56,56,34,22,13,13,1,1,1,1717769853
2515855808,33019,Madeleine Vionnet,48.902519074064,2.3740895837545,34,CREDITCARD,28,28,22,6,12,12,1,1,1,1717769849
18908512040,7201,Place Fontenoy - Saxe,48.850270554523,2.3069813815839,0,CREDITCARD,0,0,0,0,0,0,0,0,0,1714150064
34742973,15056,Place Balard,48.836395736424,2.2784192115068,22,CREDITCARD,16,16,13,3,5,5,1,1,1,1717769833
101761298,15058,Place du Moulin de Javel,48.84021670922,2.2716060653329,45,,26,26,23,3,19,19,1,1,1,1717769867
18523643190,31202,Gabriel Péri - Jules Ferry,48.926182814311,2.3912295762525,25,CREDITCARD,12,12,4,8,13,13,1,1,1,1717769484
27363187,18031,Place Albert Kahn,48.89579697978,2.3455855841349,0,CREDITCARD,0,0,0,0,0,0,1,0,0,1688374764
653139063,21501,Pont de Suresnes,48.867415092322,2.2258946679617,24,CREDITCARD,0,0,0,0,24,24,1,0,0,1545401930
452341449,13035,Choisy - Tolbiac,48.82591155587,2.3602393269539,0,CREDITCARD,0,0,0,0,0,0,1,0,0,1701259757
18206879942,19204,Rampal - Belleville,48.873114661405,2.3798409114805,0,CREDITCARD,0,0,0,0,0,0,0,0,0,1695112901
18523627466,31201,Suzanne Masson,48.923306888013,2.3847292397611,37,CREDITCARD,15,15,9,6,19,19,1,1,1,1717769776
82457375,15013,Volontaires - Lecourbe,48.84351378799,2.3065522313118,31,CREDITCARD,9,9,5,4,21,21,1,1,1,1717769717
66505511,8038,François 1er - Montaigne,48.866887649978,2.3066755757207,53,CREDITCARD,49,49,21,28,3,3,1,1,1,1717769871
82499609,15062,Convention - Lourmel,48.842055041656,2.2859910875559,0,CREDITCARD,0,0,0,0,0,0,1,0,0,1707720923
129026597,9104,Caumartin - Provence,48.874422773426545,2.3284685611724854,22,CREDITCARD,8,8,5,3,13,13,1,1,1,1717769705
129042700,10114,Granges aux Belles - Hôpital Saint-Louis,48.874794994841,2.366669436985,60,CREDITCARD,9,9,2,7,49,49,1,1,1,1717769505
507934805,18134,Ney - Porte de Clignancourt,48.8978867,2.3458001,25,,2,2,0,2,22,22,1,1,1,1717769869
18890164656,13203,Square de Choisy - Eastman,48.828543456283,2.3583075090494,24,,2,2,2,0,18,18,1,1,1,1717769619
907054879,47007,Liberté - Vert-de-Maisons,48.790147809608,2.4328628182411,20,CREDITCARD,3,3,1,2,15,15,1,1,1,1717769814
18099679477,5201,Saint-Jacques - Soufflot,48.846280383395,2.3430785379567,16,CREDITCARD,1,1,0,1,14,14,1,0,0,1717006939
452347778,12010,Daumesnil - Picpus,48.8374688,2.401765,21,CREDITCARD,14,14,13,1,9,9,1,1,1,1717769712
442739463,3004,Place de la République - Temple,48.867211201859,2.3635464370545,18,CREDITCARD,12,12,9,3,3,3,1,1,1,1717769870
129050965,11046,Place de la République - Voltaire,48.866830968942,2.3654810339212,19,CREDITCARD,11,11,6,5,8,8,1,1,1,1717769741
39202840,18041,Rochechouart - Martyrs,48.882193779572,2.3405495658517,20,CREDITCARD,2,2,0,2,16,16,1,1,1,1717769762
74635382,11014,Place de la Nation - Taillebourg,48.8488408,2.3973043,47,CREDITCARD,4,4,3,1,41,41,1,1,1,1717769870
581480367,12157,Fabre d'Eglantine - Place de la Nation,48.8471116,2.3956204,68,CREDITCARD,9,9,3,6,58,58,1,1,1,1717769871
213999554,35001,Jean Jaurès - Ouvrières Pivéreuses,48.910423437526,2.3995766043663,1,,0,0,0,0,1,1,1,0,0,1716794362
43165673,11020,Belfort - Voltaire,48.8563358,2.3829901,39,CREDITCARD,15,15,13,2,22,22,1,1,1,1717769868
312165511,11037,Faubourg Du Temple - Republique,48.867872484749,2.3648982158072,38,CREDITCARD,21,21,19,2,13,13,1,1,1,1717769811
27415736,35002,Jean Jaurès - Presles,48.907134414988,2.3960057280531,1,CREDITCARD,0,0,0,0,1,1,1,0,0,1703190681
82417874,11102,Alexandre Dumas - Voltaire,48.852888670365,2.3891476408096,59,,20,20,13,7,37,37,1,1,1,1717769872
42907187,11011,Richard Lenoir - Voltaire,48.86164273878,2.3727491497993,25,CREDITCARD,18,18,11,7,7,7,1,1,1,1717769715
653131074,21213,Vanne - Général de Gaulle,48.815007,2.328318,25,CREDITCARD,0,0,0,0,25,25,1,1,1,1717769653
121086415,8039,Colisée - Champs-Elysées,48.870475399387,2.3076190799475,24,CREDITCARD,10,10,5,5,5,5,1,1,1,1717769786
653087180,18044,Clichy - Douai,48.883687771522,2.328063700029,32,CREDITCARD,1,1,1,0,30,30,1,1,1,1717769818
478952881,11009,Boulets - Voltaire,48.85218705621,2.3890301585197,24,,15,15,11,4,7,7,1,1,1,1717769867
30641281,15060,Place de la Montagne du Goulet,48.8443415,2.2773844,21,,19,19,18,1,2,2,1,1,1,1717769801
54000567,11012,Montreuil - Voltaire,48.850507011842,2.3930755582745,34,,4,4,3,1,30,30,1,1,1,1717769835
476053320,7111,Ecole Militaire - Place Joffre,48.852060203583,2.3017993569374,26,CREDITCARD,11,11,9,2,15,15,1,1,1,1717769594
213684314,15105,Fédération - Suffren,48.852828153442,2.2978776320815,25,CREDITCARD,12,12,10,2,11,11,1,1,1,1717769869
117480156,21021,Enfants du Paradis - Peupliers,48.833122686454,2.2571459412575,40,,43,43,25,18,4,4,1,1,1,1717769853
210573120,8057,Hoche - Tilsitt,48.874836457837,2.2971323132515,33,,4,4,1,3,28,28,1,1,1,1717769839
256403519,18042,Place Pigalle,48.8827555,2.3361566,21,CREDITCARD,5,5,0,5,13,13,1,1,1,1717769784
1062742831,7109,Place Joffre - Frédéric le Play,48.853754486938,2.3044242337346,38,CREDITCARD,12,12,9,3,26,26,1,1,1,1717769790
128915891,7025,Octave Gréard - Tour Eiffel,48.856502977696,2.2931787543289,33,CREDITCARD,17,17,13,4,11,11,1,1,1,1717769860
213687475,16103,Traktir - Foch,48.872755334614,2.2915497802487,22,CREDITCARD,9,9,2,7,13,13,1,1,1,1717769835
54000634,23011,Bineau - Louise Michel,48.88666162207,2.2843274474144,26,,5,5,2,3,18,18,1,1,1,1717769863
54000572,12107,Diderot - Pierre Bourdan,48.847648620797,2.3902582749724,21,,6,6,4,2,15,15,1,1,1,1717769732
653046369,32012,Carrefour Pleyel,48.92034156960326,2.3438543826341625,68,CREDITCARD,30,30,14,16,38,38,1,1,1,1717769766
437741660,1003,Saint-Denis - Rivoli,48.859059340842,2.3476943001151,43,CREDITCARD,44,44,30,14,4,4,1,1,1,1717769871
368766689,42004,Westermeyer - Paul Vaillant-Couturier,48.819116181578764,2.3966637253761296,25,CREDITCARD,5,5,3,2,21,21,1,1,1,1717769868
478732841,4104,Sebastopol - Rambuteau,48.86181809267,2.3501381278038,16,,14,14,7,7,2,2,1,1,1,1717769807
126354477,18043,Clichy - Place Blanche,48.883601088297,2.3332237824798,20,CREDITCARD,0,0,0,0,19,19,1,1,1,1717769729
384370499,15122,Place Charles Vallin,48.835523812041,2.3025986552238,26,,2,2,0,2,22,22,1,1,1,1717769863
653073004,12127,Tremblay - Lac des Minimes,48.834131261494,2.4547516554594,48,CREDITCARD,35,35,18,17,12,12,1,1,1,1717769807
476155906,4010,Saint-Antoine Sévigné,48.8550222,2.3612322,26,CREDITCARD,21,21,14,7,4,4,1,1,1,1717769836
102335085,21302,Aristide Briand - Place de la Résistance,48.82124248401006,2.2511002421379094,25,CREDITCARD,6,6,5,1,19,19,1,1,1,1717769781
653205656,27004,Gare de la Garenne-Colombes,48.909752,2.239145,0,CREDITCARD,0,0,0,0,0,0,1,0,0,1545403735
27414460,1022,Danielle Casanova - Place Vendôme,48.868266498223,2.3304839059711,37,CREDITCARD,19,19,8,11,18,18,1,1,1,1717769713
1062807847,13123,BNF - Bibliothèque Nationale de France,48.8350268238,2.3760157451034,42,CREDITCARD,41,41,32,9,6,6,1,1,1,1717769729
18749423187,21404,Jean Jaurès - Gare de Clamart,48.81321981219,2.2716768079163,0,CREDITCARD,0,0,0,0,0,0,0,0,0,1709890093
516395829,4005,Quai des Célestins - Henri IV,48.8512971,2.3624535,14,CREDITCARD,11,11,8,3,1,1,1,1,1,1717769870
394404659,8002,Gare Saint-Lazare - Cour du Havre,48.875674400851,2.3265598341823,45,CREDITCARD,30,30,23,7,11,11,1,1,1,1717769867
